S_final T_final U_final q1 q2 q3
1.351158436462476258e-06 1.145213320785223995e-06 9.108629298251950637e-09 -1.334201536577305294e-03 -1.546062850632736740e-01 -1.559404865998509915e-01
1.347496784204693767e-06 1.148380870515826491e-06 9.133426954018163234e-09 -3.437739863352863579e-04 -5.628915131981386821e-01 -5.632352871844740205e-01
1.355740968277111017e-06 1.141452136710293255e-06 9.077934296160986149e-09 1.299418524741951381e-04 -3.144873107263457257e-01 -3.143573688738715566e-01
1.350380226994313208e-06 1.146039133566221079e-06 9.114016872772676990e-09 5.851352714098551761e-04 1.172643741953073970e+00 1.173228877224483879e+00
1.324276596260543083e-06 1.168688911916773867e-06 9.293707939330694334e-09 5.396659730610101763e-04 1.697222926014223532e+00 1.697762591987284519e+00
1.284811372649916021e-06 1.204650852727591664e-06 9.579214844473324203e-09 2.572223176653971183e-04 -1.017933826094370886e+00 -1.017676603776705546e+00
1.248513908860049980e-06 1.239737474977629074e-06 9.857744810111286442e-09 1.962378909976889713e-04 -1.074735801084436559e+00 -1.074539563193438907e+00
1.223794377702508875e-06 1.264842507153424643e-06 1.005690640245612284e-08 6.360261288128245954e-04 -3.800289656713147224e-01 -3.793929395425019169e-01
1.206178977558509027e-06 1.283377996376705705e-06 1.020382790913609371e-08 5.078104672521510654e-04 1.054794544416736812e+00 1.055302354883989047e+00
1.186258082948600840e-06 1.304994433797928146e-06 1.037522903613290067e-08 9.078628903235429204e-05 7.367221938035051210e-01 7.368129800925374839e-01
1.163435331840050112e-06 1.330660200537258244e-06 1.057880472757001642e-08 1.833663909346465448e-04 -1.129269870203827963e+00 -1.129086503812893216e+00
1.146737941964745174e-06 1.350101947865795966e-06 1.073289102416612052e-08 7.837664368716586172e-05 -4.144202655508628652e-01 -4.143418889071757150e-01
1.142394657620080481e-06 1.355300674056704279e-06 1.077374964456054615e-08 7.064121189709858528e-05 -3.093935626796664451e-01 -3.093229214677693517e-01
1.146560719127905448e-06 1.346842778054308921e-06 1.070605775217194080e-08 5.509331459722932589e-05 2.518901272102489486e-01 2.519452205248461918e-01
1.154386620638312882e-06 1.331821165511495789e-06 1.058621757495257517e-08 7.875691768500191203e-05 -5.775590645323447347e-02 -5.767714953554946983e-02
1.187037160651913549e-06 1.342846053799924111e-06 9.831975930885232213e-09 9.096319650875855228e-04 -3.979296343079354870e-01 -3.970200023428478997e-01
1.197405794919496208e-06 1.327613473933299296e-06 9.720181730449777684e-09 8.672722085596770020e-04 3.619458912733257705e-01 3.628131634818854701e-01
1.206782964568506348e-06 1.314658893263391409e-06 9.625065348813290609e-09 8.500128503168679489e-04 2.790499528826266840e-01 2.798999657329435675e-01
1.212234741231361903e-06 1.307432638690854672e-06 9.571879076642924989e-09 7.278340019257062421e-04 -1.288237190640977303e-01 -1.280958850621720102e-01
1.209819875762759138e-06 1.310100769916059669e-06 9.591126571539102674e-09 6.149000838934805258e-04 3.191336428593523067e-01 3.197485429432457837e-01
1.199701646174471176e-06 1.321209528713796986e-06 9.672159003759716124e-09 5.301309214784648977e-04 6.021017353032327435e-01 6.026318662247112101e-01
1.186935036521383777e-06 1.335480656775169496e-06 9.776334575127908281e-09 6.068052095592191275e-04 -3.876364936097225211e-01 -3.870296884001632742e-01
1.175540920178606431e-06 1.348485728438275799e-06 9.871237309295083853e-09 7.730966720117474905e-04 -4.473596446951404459e-01 -4.465865480231286933e-01
1.166350702604885779e-06 1.359172092492107540e-06 9.949162982305335450e-09 7.647527132530335114e-04 5.364525896588290266e-02 5.441001167913593617e-02
1.156940556823937364e-06 1.370288639247984575e-06 1.003023276046305891e-08 6.528029554237913673e-04 4.932185827251629462e-01 4.938713856805867497e-01
1.144824705885877638e-06 1.384852952688640623e-06 1.013653215629018641e-08 4.775484134437926048e-04 2.512233766412350633e-01 2.517009250546788368e-01
1.133633558140880647e-06 1.398586987873761450e-06 1.023674890834772011e-08 5.373601714776000959e-04 -5.190877727053511137e-01 -5.185504125338734616e-01
1.131011736199410890e-06 1.401891686782987294e-06 1.026062999324811463e-08 5.454421839236958669e-04 -6.210406706909665786e-01 -6.204952285070428619e-01
1.135577447091980590e-06 1.391447370294453876e-06 1.018389310963881249e-08 4.928640234713715235e-04 -4.560640974052141416e-01 -4.555712333817427684e-01
1.143864024397619195e-06 1.373699509818444624e-06 1.005365953074742590e-08 5.691664634132533734e-04 5.662357471221604044e-01 5.668049135855736109e-01
1.151331412415639398e-06 1.358721738414969155e-06 9.943768647148196678e-09 4.952782403851874876e-04 4.458212845323075157e-01 4.463165627726927154e-01
1.154761056665649859e-06 1.352120626891982029e-06 9.895167462031967231e-09 3.613030397191276111e-04 -8.718355434851332575e-02 -8.682225130879420161e-02
1.154829727108387700e-06 1.351958808160815989e-06 9.893632953550252981e-09 2.748712991222628660e-04 1.326044004844462165e-02 1.353531134756688452e-02
1.154083961978923009e-06 1.349551193750775962e-06 9.947314806792630930e-09 1.162904880874764818e-04 -9.319906774934239024e-02 -9.308277726125491203e-02
1.156123049919109205e-06 1.345728664431781495e-06 9.919167238669169681e-09 1.666107037834266974e-04 -1.671019734569938464e-01 -1.669353627532104145e-01
1.159803275658810809e-06 1.338955412033107183e-06 9.869273803760872765e-09 2.817870114085341965e-04 -2.235422111654372657e-02 -2.207243410513519410e-02
1.163762038055292320e-06 1.331883974698773808e-06 9.817182734310057016e-09 2.793576491946225815e-04 6.260632257636444820e-02 6.288568022555907078e-02
1.167918574963114691e-06 1.324686484700845744e-06 9.764162515817443098e-09 2.022511351900974780e-04 2.402934825571385602e-01 2.404957336923286559e-01
1.174474419553557627e-06 1.313804939718938743e-06 9.683995045202820768e-09 2.655964622759448418e-04 -3.462497930484147446e-01 -3.459841965861388258e-01
1.185981468416064980e-06 1.296061919029836947e-06 9.553261974810762542e-09 3.562063879268845962e-04 -5.513889589387446222e-01 -5.510327525508177393e-01
1.202607071622863834e-06 1.272957651434729854e-06 9.383045382165329170e-09 3.825185006673722382e-04 -8.889595042031572802e-03 -8.507076541364200564e-03
1.223313374730789134e-06 1.247486912122566598e-06 9.195398061830533275e-09 3.528587719113553123e-04 5.894625530446333528e-01 5.898154118165447324e-01
1.245394895447536401e-06 1.223445118000005915e-06 9.018264386580179079e-09 2.412460415732713831e-04 -1.024687880007597585e-01 -1.022275419591864853e-01
1.263769201221401343e-06 1.205320045576514447e-06 8.884676724632174042e-09 1.621502245509678919e-04 -3.422014169474820733e-01 -3.420392667229311123e-01
1.274016001626889000e-06 1.195671766513989664e-06 8.813592949889057369e-09 9.833518253999154468e-05 8.095320330928323926e-01 8.096303682753723807e-01
1.274849748002400594e-06 1.194908171720372809e-06 8.807987358898063206e-09 1.651905893254972113e-04 3.510415624989171590e-01 3.512067530882426736e-01
1.266745934118299644e-06 1.202600384731729580e-06 8.864708306021916180e-09 1.516737482975885620e-04 -1.940945013494399518e-04 -4.242075305185138978e-05
1.252868354485791480e-06 1.215970281865870076e-06 8.963275461651695769e-09 1.134531666617047407e-04 -2.887541698080937635e-01 -2.886407166414320380e-01
1.242902396724752732e-06 1.225769330216480130e-06 9.035525692813461452e-09 4.945709277795820591e-05 9.399390729603140926e-02 9.404336438880936400e-02
1.244635901734496163e-06 1.223954137747347569e-06 9.022169449403154353e-09 5.973955408409767354e-06 -5.356803230965319074e-01 -5.356743491411235514e-01
1.257393042186276715e-06 1.211019597358670140e-06 8.926870615690049119e-09 1.067430994876068101e-04 -8.011977282730882166e-01 -8.010909851736005560e-01
1.276941218443091004e-06 1.192523299750960078e-06 8.790595371821730959e-09 -3.958700046628738090e-05 6.759423343130563921e-01 6.759027473125901464e-01
1.298036871693855853e-06 1.173183854636095199e-06 8.648108572106580317e-09 -5.709747227997281904e-05 3.313346426052454774e-01 3.312775451329654786e-01
1.318636647167306815e-06 1.154897430134355671e-06 8.513378477172177272e-09 -4.482021957772155951e-05 -2.553368715842765369e-01 -2.553816918038542827e-01
1.338986132111307222e-06 1.137386342207187979e-06 8.384359477268427877e-09 6.899864104515165963e-05 -4.679569376468855069e-01 -4.678879390058403587e-01
1.361167036427204508e-06 1.118891434161233406e-06 8.248092038210890422e-09 2.039791150367335770e-04 2.605360384669239693e-01 2.607400175819606924e-01
1.382321141479242152e-06 1.101808022392161500e-06 8.122221857401208736e-09 9.489417480595604970e-05 3.305695680297162653e-01 3.306644622045222248e-01
1.396372919968883511e-06 1.090761835954398126e-06 8.040831667809829668e-09 2.636465890553350844e-05 1.984254052889866671e-01 1.984517699478922093e-01
1.403007067138599435e-06 1.085646799615400425e-06 8.003149841210725782e-09 -1.857105759743050977e-05 1.460801564008384901e-01 1.460615853432410682e-01
1.406573201334110762e-06 1.082937169466312478e-06 7.983197111491950151e-09 -4.887945465648253773e-05 -3.220677334687351845e-01 -3.221166129233916653e-01
1.410154651798017686e-06 1.080229510669986916e-06 7.963258835969807998e-09 -8.038624501848466719e-05 -2.430585399680040837e-02 -2.438624024181889477e-02
1.414832368066622832e-06 1.076700571678806546e-06 7.937266911935654663e-09 -2.113946070694296131e-05 2.868635686958640463e-01 2.868424292351571259e-01
1.420233989611283690e-06 1.072647810611968503e-06 7.907413904800723524e-09 4.375994803851313009e-06 -1.222935746653242006e-01 -1.222891986705203493e-01
1.424203892046251166e-06 1.069700154066208998e-06 7.885706216617549878e-09 9.142942811447146712e-06 -1.800784481253838720e-01 -1.800693051825724145e-01
1.425451943051788656e-06 1.068805974510822178e-06 7.879135204934703799e-09 6.477380399793654375e-05 3.804775502547812494e-01 3.805423240587791911e-01
1.424451935096907033e-06 1.069598760505232545e-06 7.885000036150668840e-09 -1.182055957770593302e-04 1.230346088299860696e-02 1.218525528722154763e-02
1.422499340169184323e-06 1.071109474533508849e-06 7.896157327781016925e-09 5.876482132602563191e-05 -4.891487550144191232e-02 -4.885611068011588842e-02
1.421990358287372304e-06 1.071611397009875964e-06 7.899877674298300932e-09 2.079822933659727924e-05 -2.455037904935561954e-01 -2.454829922642196016e-01
1.424518762285902587e-06 1.069751751802380870e-06 7.886189634500367779e-09 2.382102755035114816e-05 -3.808769284629853757e-02 -3.806387181874818643e-02
1.428951474652155171e-06 1.066475430955283649e-06 7.862058915315613106e-09 6.541803172130031263e-05 1.297067107384002327e-01 1.297721287701215365e-01
1.432521424091589510e-06 1.063859783248823557e-06 7.842797954017727506e-09 -2.857196212239371258e-06 1.369179618105569318e-01 1.369151046143446959e-01
1.431297210003423286e-06 1.064811969780377449e-06 7.849837948702439434e-09 -2.258246899669753838e-05 -6.317068874156639424e-02 -6.319327121056309005e-02
1.422777178472949706e-06 1.071231361028202125e-06 7.897178184327367641e-09 -5.090782305676964936e-05 3.077932733573351953e-01 3.077423655342784170e-01
1.408322030370769832e-06 1.082270778384971901e-06 7.978570302189274295e-09 -1.396870082459554518e-04 3.547634820171037262e-01 3.546237950088577673e-01
1.391667557234915376e-06 1.095267685064406592e-06 8.074390094253363183e-09 1.736373001419433404e-05 -4.264538732148395184e-01 -4.264365094848253102e-01
1.377383883242177327e-06 1.106670881098271349e-06 8.158465128020899115e-09 3.460318574816621806e-05 -8.056719559604275105e-02 -8.053259241029459004e-02
1.369437395224019448e-06 1.113137157948217793e-06 8.206152719677179073e-09 2.386028997791722617e-05 -2.154731991987226536e-01 -2.154493389087447364e-01
1.369212304558863772e-06 1.113525420673638211e-06 8.209036527992706105e-09 1.620510308525148491e-04 -1.296774103220599272e-03 -1.134723072368084423e-03
1.373482223767761733e-06 1.110107508169626704e-06 8.183862393597694691e-09 2.725798430117110094e-04 -1.662727919303783608e-01 -1.660002120873666498e-01
1.380195886681053284e-06 1.104750997845775533e-06 8.144398997174306165e-09 4.410807294174118320e-04 9.129037824695274139e-02 9.173145897637015322e-02
1.388833917074365943e-06 1.097922672982884517e-06 8.094087533167564568e-09 4.197511800232509721e-04 2.273836294168773975e-03 2.693587474192024947e-03
1.398903766131057771e-06 1.090061668491414658e-06 8.036164866034802273e-09 4.188558003624543585e-04 -1.570519389475997230e-01 -1.566330831472372564e-01
1.408821586926192326e-06 1.082429871691300269e-06 7.979931063203413605e-09 4.521060707519466981e-04 6.715702453226413127e-02 6.760913060301607103e-02
1.414468773163359074e-06 1.078150815300692138e-06 7.948408146879761909e-09 3.901394736220593906e-04 1.958031416745011910e-01 1.961932811481232608e-01
1.411301217757608515e-06 1.080613589516888021e-06 7.966584242391922065e-09 2.421214378131777284e-04 3.989972413195168599e-01 3.992393627573300185e-01
1.397393816449575621e-06 1.091412745979093863e-06 8.046208346771892051e-09 9.924262872240859068e-05 2.961017351972436984e-01 2.962009778259661053e-01
1.375160625384492161e-06 1.109105079145018181e-06 8.176636931506787838e-09 1.223251801862161592e-04 -1.359302633831660501e-01 -1.358079382029798443e-01
1.349013182582187644e-06 1.130650803109959889e-06 8.335466580737090747e-09 6.808868684853551512e-05 3.882875410834785157e-02 3.889684279519638882e-02
1.323278066126406062e-06 1.152688721093901913e-06 8.497926735614480498e-09 9.921025734744085001e-05 -3.071196763317729506e-02 -3.061275737582985421e-02
1.301358683536202443e-06 1.172152907221782588e-06 8.641421088120408890e-09 1.320622329336780532e-04 -2.297264371006590977e-02 -2.284058147713223172e-02
1.284912909030206360e-06 1.187203962122076733e-06 8.752390568399644220e-09 2.372021958755264615e-04 -3.676481892335310420e-01 -3.674109870376555120e-01
1.274800603123110545e-06 1.196669448289908505e-06 8.822190179691786805e-09 2.693395592970309477e-04 -8.837075126528048941e-02 -8.810141170598345672e-02
1.270809192827530506e-06 1.200475715960680715e-06 8.850273148761503884e-09 2.461906698542383476e-04 -6.439427416339782440e-02 -6.414808349354358952e-02
1.271518653189959663e-06 1.199769425352869143e-06 8.845089201571540035e-09 2.465515280738132115e-04 -2.846818111135362983e-02 -2.822162958327981835e-02
1.274842313240809268e-06 1.196688841391200666e-06 8.822402347750849158e-09 3.814069207916485904e-04 -1.059301346246535047e-01 -1.055487277038618527e-01
1.278014595735516599e-06 1.193765678019701265e-06 8.800875764674345988e-09 4.518570606036036857e-04 5.507524409835795609e-02 5.552710115896156151e-02
1.278092114550801250e-06 1.193638537547283684e-06 8.799683391284672248e-09 4.362336880951722673e-04 2.470096216370585296e-01 2.474458553251537019e-01
1.272721247425151460e-06 1.198723422794625856e-06 8.837191164424341315e-09 3.625042282299050650e-04 1.913954430503217452e-01 1.917579472785516381e-01
1.261526076423568196e-06 1.209409936222487028e-06 8.915990526363563504e-09 2.789680590635761764e-04 8.477279880136734391e-02 8.505176686043092182e-02
1.246682781042223924e-06 1.223859132887468424e-06 9.022525291373308594e-09 1.576223123634402923e-04 4.201854561994622372e-03 4.359476874358062665e-03
1.231250206577534562e-06 1.239249406261094093e-06 9.135997830331009907e-09 1.465309979168365889e-04 -1.343778245297713170e-01 -1.342312935318544787e-01
1.217687909887658003e-06 1.253102466266405801e-06 9.238140783509209802e-09 7.554306217379472277e-05 4.482545024495010466e-02 4.490099330712389591e-02
1.206716536238660297e-06 1.264546340527238294e-06 9.322526090512070934e-09 2.594175210976316925e-05 -1.563660285150128004e-01 -1.563400867629030355e-01
1.198005846257843431e-06 1.273791758672772804e-06 9.390706344926123138e-09 4.130833533618101516e-05 -3.221032111236965534e-02 -3.216901277703347606e-02
1.191034315607408995e-06 1.281298772702965677e-06 9.446072274043498110e-09 1.311879945522197166e-05 7.510495465131228343e-02 7.511807345076750020e-02
1.186259976598155452e-06 1.286506769455799417e-06 9.484490719551944069e-09 -1.030437865605533798e-05 -1.490313036638220012e-01 -1.490416080424780687e-01
1.185207087945052742e-06 1.287700737518077111e-06 9.493317853081342688e-09 6.202370308923746411e-05 -7.522372759454754032e-02 -7.516170389145830633e-02
1.188019629577404835e-06 1.283492719216012490e-06 9.462322203951535188e-09 9.900586698074163861e-05 -3.143800711674025194e-01 -3.142810653004217691e-01
