S T U Misfit
2.213982176882302926e-05 9.264334269120447218e-04 2.672186933726213378e-06 1.542693929833224287e-01
2.206878319884884282e-05 9.442274019608600617e-04 2.520175487825073346e-06 3.336807683617058375e-12
1.884102648824918021e-05 8.367280646263173345e-04 2.206391884889595034e-06 2.827823814610078411e-13
1.264991879307936412e-05 6.039434774758931481e-04 1.730848654897455236e-06 4.786633507128548079e-16
1.716966372597826263e-05 6.350380940679504647e-04 1.093387206026235100e-06 2.566426451732876178e-15
1.300566727262622726e-05 3.679098085037141503e-04 2.943512240516857702e-07 5.761120236681655163e-13
2.025623871718234403e-05 7.984747137107903094e-04 -6.666876743680330389e-07 1.340796446661321053e-14
1.961102883899467475e-05 7.745825323700031208e-04 -6.983578219404455918e-07 1.308087150475022102e-13
1.788506997234392418e-05 7.028882860738913923e-04 6.967706110644498150e-09 5.389859023799680212e-13
8.752643157080236487e-06 5.581818941762879595e-04 7.235962277747237423e-09 6.384510651157562624e-15
1.137152449235919004e-05 4.122905281010516023e-04 7.156098858730736451e-09 1.236488603940967950e-13
1.204278914238068448e-05 2.154060186345476443e-04 7.090600423303979509e-09 3.923441870948818239e-14
1.076643710714473166e-05 -3.247043608156271186e-05 7.045997967623915131e-09 1.763729157733837534e-13
7.613527427477316301e-06 -3.313368504632941357e-04 7.014259838006257574e-09 6.769578451370914775e-12
1.613945100577256293e-05 4.903379817174739470e-05 6.683093975044781855e-09 3.985198115327827217e-09
1.102433602559751078e-05 -6.518597089513322859e-04 6.911000785213788449e-09 3.679729237064176045e-10
1.738314887554753989e-05 -6.207849958785856086e-05 6.698300326335278805e-09 6.963839252705296124e-13
1.475725409443798788e-05 -2.718478348621822358e-04 6.673497928789256403e-09 1.434159241341236690e-14
2.362237828386987433e-05 7.186291230961782501e-04 6.435938318185097462e-09 2.926061623607602274e-13
2.956306924326532147e-05 1.524937965809140209e-03 -6.992113676301788093e-07 9.088139758852990013e-14
3.253666608368284028e-05 2.146870711948833596e-03 -1.115744665094534586e-07 2.151539900906248438e-13
2.627013296345805137e-05 1.878804265306131642e-03 3.859320510168688638e-07 8.422983941602817224e-14
2.978277263700286663e-05 2.720558398403192905e-03 8.736666099693177390e-08 6.469167928934364781e-14
2.961685682368795413e-05 3.287467227185092000e-03 9.917075731935394199e-07 1.807473049976618090e-14
3.995244580705666179e-05 3.629508225284477745e-03 1.714991725336029660e-06 1.043896974853426700e-15
4.033628072960536876e-05 3.674707691297064011e-03 2.257633348607465820e-06 5.686619198014937479e-15
3.120749867198140175e-05 3.091914934424006781e-03 2.619632764554273512e-06 1.608533812299824395e-01
3.174292569272925239e-05 2.891430094309532361e-03 2.095147996704711189e-06 1.368196343009170577e-13
2.867198305258332366e-05 2.373649731870425619e-03 2.683110315167836217e-06 1.147218503635009527e-14
1.526287697788613097e-05 1.524390039493323142e-03 2.999974860707526134e-06 1.627281677725362641e-01
2.471758826533459791e-05 1.768719900350721472e-03 3.045021724383990626e-06 5.516302097457335889e-13
2.341020290725998531e-05 1.078745882471522166e-03 2.818991390951306441e-06 9.629929761527608707e-14
3.250195193569465816e-05 1.544774552008027022e-03 2.317944163715517188e-06 3.149784190937719462e-14
2.515454682232736480e-05 1.162061861534651602e-03 1.552176162495442561e-06 4.557407325633983413e-14
2.744461266714743973e-05 6.500826010517486968e-04 1.898201854035127984e-06 1.640382890388057124e-01
2.528356237103698107e-05 -5.091325935909205610e-07 1.357438840804105938e-06 5.877641048676560482e-12
3.538685257163192127e-05 5.948310312700225795e-04 6.354106178314535347e-07 6.816543370231595667e-15
3.206307691531607026e-05 4.358206227064751544e-04 1.115706720999139302e-06 1.191994010258660959e-14
3.294623973416305565e-05 2.291797300505534667e-04 8.001594001525530495e-07 1.671059388718130687e-13
3.063083528075861197e-05 -2.565190551215947902e-05 3.937555945239590221e-07 1.394651503704211759e-01
2.505697247714246923e-05 -3.286767464505076556e-04 -1.035121979669023970e-07 2.216822236130915244e-14
2.922409263788823235e-05 1.947922574072612786e-05 -6.919897912915836018e-07 3.024799367491337953e-14
2.475042250250379647e-05 8.556591607576408565e-06 -6.928358933946252716e-07 3.699063639066913201e-13
1.785383245318127431e-05 -4.921216217543963982e-06 -1.062873437055440650e-07 3.006902678981754210e-12
2.172288610261276627e-05 7.227103951066879447e-06 3.890855417240018054e-07 6.119340926116009003e-13
1.730743601024300831e-05 4.392430090910680023e-06 7.936805522498798954e-07 1.842307369358367559e-13
1.133106362567972901e-05 9.062176083367555535e-07 1.107346526681254171e-06 6.541194629961512316e-15
3.793768948922937699e-06 -3.316753320039950544e-06 1.336796353289192783e-06 1.794499011972327205e-14
9.024995774239253679e-07 -1.401188043799468151e-05 1.472250633762787300e-06 4.772404084257722335e-14
3.315021163897173305e-06 -1.424339277722571970e-06 1.517059578144442369e-06 1.630757454248502325e-01
6.770801172559400943e-06 9.291698053111829465e-06 1.471751528770836792e-06 9.397308353475037947e-15
5.603088785208168148e-07 -6.878464156486231457e-04 1.335970886059961306e-06 3.710442414184552580e-13
1.314103271874826334e-05 -9.252777342561928863e-05 1.109888359832198830e-06 2.388092143686661576e-14
1.314354664262975462e-05 3.501521368472695233e-04 7.933398566572339759e-07 6.656018037031340694e-10
2.414330935802639101e-05 8.103670036815027906e-04 -3.192522366296133686e-07 1.391754360837734053e-08
3.242489724529508367e-05 1.170310487666174947e-03 -2.290267906291043493e-07 1.577842163152867602e-13
3.853661501442266107e-05 1.430161522578840333e-03 -3.194950786163585141e-07 4.956305059687224747e-14
4.168612379574848040e-05 1.589727090762999093e-03 7.928629546047114745e-07 1.832548056825039529e-14
4.215917993549428698e-05 1.649235462617182390e-03 1.109436472530048735e-06 1.062417332910761789e-14
3.994934428681636148e-05 1.608681423453751924e-03 1.012741831476486181e-06 1.033862067685070097e-13
3.505661684971467679e-05 1.467904920193419636e-03 1.414644767744182661e-06 2.843814341257232438e-15
2.748099762418927696e-05 1.226922532315697896e-03 1.690215452391265770e-06 1.502210392758617785e-01
1.722248661024012472e-05 8.858186719342792895e-04 1.833609672697261052e-06 2.266994174092561528e-14
1.787222439773233034e-05 4.747279506105901194e-04 1.844558581381755296e-06 4.300552855083237128e-14
9.798323848554699818e-06 -4.987467736492497779e-05 1.723455037639004354e-06 7.333351259787964942e-14
-4.590477679533452410e-09 -6.726220158978259145e-04 1.470174002423141080e-06 8.837116130176499956e-15
-4.920005395830970337e-06 -2.617074103720955648e-05 1.084516043524896383e-06 1.478561542397191231e-01
-1.196088964583884355e-05 -7.676242928527931848e-04 5.667297185109199267e-07 1.226267175375627683e-01
5.734087338476674033e-06 -1.073024740976023735e-04 -7.891835055363708940e-07 2.077527251837540010e-11
1.463935095099818865e-05 4.002059368750647181e-04 -3.056612075104649711e-07 6.956514855814808574e-14
2.176275915359741634e-05 8.150735689849744050e-04 1.568009224644816974e-07 7.132435480798308713e-15
2.663407221592788837e-05 1.137140917694105628e-03 1.270607264415735042e-06 1.111015129157661016e-14
3.059784117854347880e-05 1.366688727363461579e-03 1.395463584034514535e-06 5.209516422738916847e-14
3.271634483870598066e-05 1.503464404362706008e-03 2.529831112881400144e-06 6.932265323229644852e-15
3.299286589872789464e-05 1.547538639931730648e-03 3.217958951802021832e-06 7.950939341811652101e-15
3.142740435860920720e-05 1.498826317492018547e-03 4.549503438563922560e-06 1.524298552782057392e-01
2.801996021834992511e-05 1.357518620018899986e-03 5.455212253004493685e-06 1.508710199801698015e-01
2.244566716514943640e-05 1.123555387667446795e-03 5.937988224924739960e-06 1.495643272340035912e-01
1.562497975194280890e-05 7.969836199670382332e-04 5.998031621984332157e-06 2.310583971454607674e-12
6.921130234016376414e-06 3.777745894486928100e-04 5.635216317075100971e-06 1.499905880418443416e-01
-3.666560310311855499e-06 -1.339971943653166860e-04 4.144130076451079028e-06 1.329445648150640891e-14
-2.556720973999361840e-06 -7.049962771669731265e-04 3.523211956391359459e-06 1.506429814823541935e-01
-2.774520853377232491e-06 -5.114578104783500204e-05 2.388985253710921203e-06 5.504214936371686509e-18
2.856539958540793679e-06 -7.733531775839160106e-06 2.124925909844247102e-06 2.967016724589731472e-07
7.580717097312034001e-06 2.905445587619295565e-05 1.602878863238419044e-06 3.791947999746280795e-13
1.127574177976962380e-05 5.900580510998425048e-05 1.919487090644766955e-06 1.582519640493173038e-12
1.490620543148400438e-05 8.243644706001256647e-05 1.422419116302153617e-06 2.165463529953070225e-12
1.708690919426803843e-05 9.905990755695302547e-05 1.971811786919910067e-06 1.611850721309596446e-01
1.805496314897057575e-05 1.090900270417770757e-04 1.569048406376353440e-06 1.453194498074471222e-13
1.858890782763596730e-05 1.123507552354158928e-04 2.303393533265487216e-06 1.323827697884934474e-13
1.812596987388480729e-05 1.090164813301138967e-04 2.176042453871793997e-06 5.233534160770570716e-13
1.666614928771710587e-05 9.901698603559623351e-05 1.892418871496329790e-06 1.510875979467727337e-01
1.484668383654945069e-05 8.238702683023849322e-05 1.452664264455705891e-06 2.183287505453181625e-13
1.174711896744676882e-05 5.908269527374630575e-05 8.565873374354861055e-07 2.733149495518544090e-14
7.439429815296968616e-06 2.910806997953702024e-05 1.042050524128061414e-07 2.345111317352330372e-13
2.640141384186034395e-06 -7.641215557344668927e-06 5.793783546872432013e-07 3.718257453559713005e-15
-3.146802097945558944e-06 -5.098400095020916159e-05 2.833094666990250924e-07 1.966332682318306564e-11
3.962712378361624613e-06 1.140263295253952610e-06 -7.888138783565814611e-08 1.576835016142209849e-12
4.024104368490638651e-06 1.215750796464867874e-06 -5.066826168002605240e-07 4.537351514801250707e-13
3.956299915147854193e-06 1.160014762875176767e-06 6.813631000057052799e-09 2.885842329560914839e-15
3.839080993062562905e-06 1.174029063351914424e-06 6.867228712001382017e-09 4.483133903326569773e-12
-3.497100772190043477e-06 -2.032543114701231739e-05 7.049688479562799203e-09 1.211145345808208008e-12
2.211360182888517546e-06 -2.403446860260055510e-06 6.927829098379318441e-09 1.566050288464165504e-14
7.481069136789998933e-06 1.277716082758853768e-05 6.899879911102496277e-09 3.529845246726286196e-14
1.151664520646062908e-05 2.518068140848300662e-05 6.806602703088318604e-09 2.470366880979955238e-13
1.460499245593695924e-05 3.482299190046042169e-05 6.710853959694361833e-09 7.208337085707992316e-07
1.674611088521899788e-05 4.170306034539946431e-05 6.603394260712165529e-09 6.273209020318748762e-13
1.104047363776773328e-05 -2.561654547849874855e-04 6.651924439650951132e-09 1.359854541002986716e-15
1.703674014044368539e-05 -3.147900451697020883e-06 6.405817006228449142e-09 3.437050896300389974e-13
2.169727886978755862e-05 2.084218925496987302e-04 6.300468753913477374e-09 5.221453030627382577e-15
2.430556482171336864e-05 3.785099158172550030e-04 6.196594561437980339e-09 5.962489091149228694e-13
2.511448917413381740e-05 5.072065839899480427e-04 -6.992356494254796306e-07 5.222351662913028090e-13
2.412405192704890491e-05 5.943696362525689421e-04 -8.167758137292178551e-07 3.105733380237158985e-14
2.133425308045863454e-05 6.400013174783923849e-04 7.380389335743118738e-08 3.589710190400252001e-07
1.674509263436299613e-05 6.440528878001449157e-04 1.140584136086602536e-06 1.800214141793274427e-14
1.035657058876199985e-05 6.066563651235709316e-04 2.001560911192561724e-06 1.066705563737143364e-13
1.616523212056884137e-05 5.699947954060467911e-04 2.656433351496977580e-06 2.855910227706590726e-13
1.395384530757556932e-05 4.731350161156649167e-04 3.105629822538299112e-06 2.746494140330737654e-15
1.085790376938498945e-05 3.375826940162652006e-04 3.348989282387052886e-06 1.568209852764700374e-01
2.719507142720653342e-07 1.299233918044913534e-04 3.386656228516600466e-06 1.571207159658071506e-01
9.114470521243953369e-07 -5.516188153143180423e-05 3.218195263664709767e-06 1.551679138537911673e-01
-1.815679957315187597e-07 -2.832205782388830338e-04 2.843918684604085272e-06 9.667106464191325336e-15
1.052971867230059180e-05 3.810828987033958626e-05 2.263508812913303325e-06 1.106290680255606638e-12
6.717030604733676086e-06 -3.121407671233452914e-04 1.477608653453107350e-06 1.032706447584797320e-12
7.613515533052909437e-06 -6.605613089159522193e-04 4.857827917988182562e-07 1.851900872346137155e-14
1.938756619468177901e-05 1.567223951306794861e-04 -7.120945585928035086e-07 1.848278536133891670e-13
2.856505587403474712e-05 8.376745960674714803e-04 -7.320571234546500676e-07 1.404338786159257014e-15
3.514598457111181714e-05 1.382361802625649023e-03 -1.890589501796163835e-07 3.927486920720579263e-08
3.913035228591299247e-05 1.790782814503072721e-03 5.622285998871786025e-09 6.513554094103729157e-13
4.039588176876384216e-05 2.063047932385186564e-03 5.592672843498840937e-09 1.442245639253765936e-14
3.927893594538514458e-05 2.199106118213611794e-03 5.658038029681988912e-09 4.221674560154272527e-13
3.556824958569134321e-05 2.198947814116805361e-03 5.762758235927264667e-09 3.751045336887005116e-15
2.924403217559798092e-05 2.062573807918457666e-03 5.902798450194174288e-09 5.029771491720148646e-14
2.030628371510506447e-05 1.789985237879095342e-03 6.079122628470803531e-09 4.457422518183877108e-14
1.498770918520060647e-05 1.435307415679928011e-03 6.143472062399826069e-09 5.326578061333522563e-14
1.362461329669510480e-05 9.362906743014211188e-04 -1.102136824457819205e-07 7.829501508203077060e-15
9.634932969653138974e-06 3.038351702705409602e-04 -6.431398227142023687e-07 4.969063335493138323e-11
-3.247401536807067486e-06 -4.634036477574952472e-04 -3.611730366414243938e-08 7.220352877872080512e-14
6.017955558912320298e-06 -6.449871361324322275e-04 -2.304484861734050244e-07 1.227387036329178743e-12
1.931677735316419541e-05 2.314385397691261399e-05 7.727634279517592899e-07 1.820086951583133905e-14
1.744506686751607795e-05 -6.798278761407550337e-04 1.590283978635158403e-06 7.046476325453390174e-14
2.635203334285447275e-05 -9.042264022037260253e-05 2.221395728321651644e-06 1.198408804778864488e-13
3.234032023611305720e-05 4.068702370287447618e-04 2.666345562410072464e-06 1.675710679307629569e-01
3.640592311193182554e-05 8.120993560068810301e-04 2.925328803195983680e-06 1.665239685590035601e-01
3.799668382955054139e-05 1.125240129388671226e-03 2.998246775493285200e-06 2.876838520633907562e-11
3.057151321038778410e-05 1.342915001485711808e-03 2.885183202474039633e-06 1.658210252736569690e-01
3.245314590362884187e-05 1.474686404435261765e-03 2.585847755387112261e-06 5.907075360840155581e-14
3.086305023363390882e-05 1.513930900239531929e-03 2.100440005310451126e-06 1.063191681014810547e-14
1.953333806450824247e-05 1.458500144007290628e-03 1.429039282017233924e-06 1.234697466156511638e-12
2.959178184584467338e-05 1.336904117460525551e-03 5.711709135051484022e-07 2.401100595058991991e-12
2.948842247521221301e-05 1.112421262204537319e-03 -2.444516728613431177e-07 6.230520944760721238e-14
2.605865644259908377e-05 7.965954338450333431e-04 -7.635131775107406667e-07 3.486167417560862036e-14
3.151047413844499225e-05 3.919258644082674031e-04 -1.434986156187837596e-06 6.868591966216043574e-15
2.809886774747100667e-05 -1.054649854698892097e-04 2.521446364724202008e-07 3.263133826267551106e-14
2.228404272040154568e-05 -6.938921345210815467e-04 6.739617454327941958e-07 5.570176573110976806e-13
2.712689445318594697e-05 1.083332459587049625e-05 1.657716060237574370e-06 7.509919553685641065e-12
2.339466778068721926e-05 9.057824454855085581e-06 2.426980964061737049e-06 6.230040166848796239e-15
1.202222781818448777e-05 -6.991729226717676229e-04 2.981914528241442889e-06 8.976796645124946160e-15
1.093556686452734327e-05 -1.140587709050607190e-04 2.616384444771707108e-06 1.667581265810385016e-01
7.511318969323675928e-06 3.797620018926518479e-04 3.329597610166385086e-06 1.667547233230477211e-01
