S T U q1 q2
9.175449232737910342e-05 1.515994948276909918e-05 7.811327342150925079e-09 -5.945402146444234148e-03 9.291825414175214348e-02
9.212363180402065299e-05 1.552620994192240454e-05 7.714803805013072108e-09 1.709110591543883118e-03 2.165292373865312925e-03
9.259815412861653681e-05 1.607123462234284419e-05 7.587119717266702590e-09 3.968496844559243897e-03 1.843553837242595250e-02
9.312574281082011023e-05 1.685723399077250590e-05 7.425240562021211594e-09 4.885296750949619238e-03 7.518979104810696867e-02
9.365307705370465015e-05 1.795012254867310272e-05 7.223316803613505879e-09 2.716283711527101019e-03 -5.760695925861369915e-03
9.413328329485460394e-05 1.941485266673527061e-05 6.977106163579279133e-09 1.072530114240466403e-02 1.061658524664110814e-02
9.453324447982548772e-05 2.130985675968648319e-05 6.690492950564275970e-09 5.086768229751958970e-03 -4.079127759487430893e-01
9.484803037326870311e-05 2.367977335903698430e-05 6.380355736942301353e-09 7.791976851015958161e-03 1.907156253574679994e-01
9.510900706067450087e-05 2.654386381998259827e-05 6.073915643929297403e-09 -3.956106409639170707e-03 3.205175153949593181e-01
9.536836189224101319e-05 2.987909429980231438e-05 5.798571016466390054e-09 -7.628129120626825355e-03 1.943964829368969305e-01
9.566733873718691805e-05 3.360404675279708069e-05 5.571813846871423840e-09 -3.190551783172068667e-04 4.090402111259976436e-01
9.601663595828237037e-05 3.757508584245145217e-05 5.397024991458382430e-09 -7.607300452825649373e-03 2.262145602037648473e-01
9.640211167361226858e-05 4.160285212036280897e-05 5.264912145702161063e-09 1.777573517500741218e-04 1.060712267876624537e-01
9.680152946770891748e-05 4.548825667018611100e-05 5.158867484506423248e-09 7.400698521127235807e-04 -1.920812449573379155e-01
9.719291898892563485e-05 4.906645707092680285e-05 5.062535445368241422e-09 -4.461560503123962462e-04 -3.485795449520612266e-01
9.754906941586923594e-05 5.223832317658087094e-05 4.965920553429688434e-09 9.218174553971003604e-04 9.122756863084902079e-02
9.782838027744528815e-05 5.497314828555711588e-05 4.867066176137752860e-09 2.963662254055421386e-03 -1.645991461993432381e-01
9.797836712487860953e-05 5.728611609027635550e-05 4.770749263157846675e-09 4.982955705191471907e-03 -2.939177522817892907e-02
9.795626133763326465e-05 5.920772217143478527e-05 4.686564418071393493e-09 6.070883020427464416e-03 2.580731031528937791e-01
9.775425912069291966e-05 6.075709190532005936e-05 4.625565946824965792e-09 -4.945672075074014629e-05 4.121894640220578054e-01
9.741169753991622869e-05 6.192514328533079901e-05 4.595285377515282880e-09 2.210794371554136717e-03 2.227661578601711767e-01
9.700676991346913233e-05 6.267571137826397261e-05 4.596644230369810929e-09 -2.799993392990085539e-03 1.790900888994695350e-01
9.663240879044942709e-05 6.296757758821608787e-05 4.625494852258373279e-09 -5.052021412724760907e-03 -5.821299055200945816e-02
9.636581377603423268e-05 6.278438716368151332e-05 4.676652644406888827e-09 -5.399632834719447771e-03 -2.044166554023441051e-02
9.624402730740778164e-05 6.215101289847168729e-05 4.745754999147685108e-09 -5.444900655606099704e-03 1.219499614122216968e-01
9.625565188431844986e-05 6.112659098464896497e-05 4.827266827008494865e-09 -3.814669296411388189e-03 3.435114919178516857e-02
9.635109357558750448e-05 5.978425956159363593e-05 4.912339835579629242e-09 1.583641735852570065e-03 -2.205679148665407041e-01
9.646728146053612160e-05 5.819264818149338415e-05 4.991079582148000162e-09 3.156626658950667519e-03 -2.559635715462178496e-01
9.655650203970816091e-05 5.640179297788789335e-05 5.057838077274605016e-09 3.921753689864804215e-03 -5.126398705998802541e-02
9.660093467239365763e-05 5.442971185101338723e-05 5.113490992413717530e-09 -6.700701297477351659e-04 5.148908110855465736e-02
9.659950623231285203e-05 5.225599691383692283e-05 5.162911209039700512e-09 -2.250324032925687945e-03 -1.142452722894233830e-01
9.653984644815803023e-05 4.983452790331395574e-05 5.212426669179599595e-09 4.043303352729843425e-03 -1.467950232667938337e-01
9.638736882047596111e-05 4.712358809669624221e-05 5.270165893265725915e-09 2.443362504485513398e-03 2.035853091062129749e-01
9.610536589980561456e-05 4.411676207412214583e-05 5.346108991023292425e-09 1.642104863265547721e-03 2.011442705780872586e-01
9.568716355118544656e-05 4.086098054803463257e-05 5.449187640150731447e-09 2.545871750325057192e-03 2.763175780158917405e-01
9.517069748766605159e-05 3.745885625052839958e-05 5.583908766275830331e-09 -1.478036192736897902e-04 -2.025849967275838992e-02
9.461938288310993872e-05 3.405593155852990533e-05 5.749686148014755195e-09 -6.141453475056124489e-03 1.914607059452073656e-01
9.407893587046848595e-05 3.081440022426753205e-05 5.942389161807700836e-09 -2.554388124244910685e-03 -1.250833913580091661e-01
9.354514042958912657e-05 2.788052599499115156e-05 6.155411601857022170e-09 2.171574628686334663e-03 2.011916356981746645e-01
9.297516384925582863e-05 2.535787842866203250e-05 6.378501075288911625e-09 2.997057972463856856e-03 3.189892618527654378e-01
9.233731735424533405e-05 2.329642220982001835e-05 6.595601452246949589e-09 7.934771266840501269e-03 2.424612266734094135e-02
9.165580927662730860e-05 2.169956066773137175e-05 6.785942055278342132e-09 7.063593309998505987e-03 -2.346014233563309404e-01
9.100840565853689278e-05 2.054216189281023430e-05 6.930788003868844073e-09 -1.861406991495950791e-03 -2.639100711809696520e-01
9.047860809258000310e-05 1.978892922936738996e-05 7.021731645480064707e-09 4.948840480072380643e-04 -2.757750111175774066e-01
9.010833177068554853e-05 1.940625354761127506e-05 7.063570866606560802e-09 2.169336505475349952e-03 9.281335784589117566e-02
8.989261282796128221e-05 1.936689664210207543e-05 7.069615371315736734e-09 -1.627518781203596276e-03 1.796610688080093610e-01
8.981040201793457625e-05 1.965037298007919818e-05 7.053246420810713096e-09 1.375679299629117835e-03 2.145828966113931813e-01
8.985440143241481313e-05 2.024236319001338654e-05 7.021476680714202351e-09 -1.437208766499331603e-03 1.240979968081195040e-01
9.003419198038902307e-05 2.113515515498460746e-05 6.974081713215031362e-09 -2.422403185979193907e-03 -1.035751365814547853e-01
9.035447695473786687e-05 2.232904563027304757e-05 6.907937243848441815e-09 6.731134800610494295e-04 -1.797115811617473469e-01
9.078926507494891672e-05 2.383229980516671017e-05 6.822396732301462185e-09 -2.510641076864272847e-03 -3.954799757712024189e-02
9.127659484450233445e-05 2.565622808422394525e-05 6.721147239201797393e-09 3.536508977519225994e-03 1.486610221098523255e-01
9.174391633223906960e-05 2.780386663693111069e-05 6.609910216639661609e-09 5.285660628920885173e-03 8.610909432248092799e-02
9.214536907835410746e-05 3.025499223725508960e-05 6.493466000798208902e-09 1.827264118691163119e-03 4.450360263238550829e-02
9.247695693499379725e-05 3.295326445175698909e-05 6.375113166446902939e-09 -1.242644803963965927e-03 -3.292043733968696984e-02
9.275939504528355156e-05 3.580077482257008691e-05 6.258468850490737559e-09 1.782374023107768934e-03 -1.821768088393938001e-01
9.301166622959594046e-05 3.866164969439890104e-05 6.148886524981725078e-09 -1.943714342707014708e-04 1.022062947966837498e-01
9.323521085646641288e-05 4.137311451891689015e-05 6.052151713185182612e-09 -3.643974845470188129e-03 1.149804876974656054e-01
9.340809499452556238e-05 4.376259599863592710e-05 5.971980111491157418e-09 -1.030483415875860231e-04 -2.024571555140397550e-02
9.348984061704590075e-05 4.567025622695773662e-05 5.910437217569590058e-09 5.966295809643140657e-03 -1.241163396297864097e-01
9.344324503258815253e-05 4.697156596659322691e-05 5.871216956808850128e-09 1.949849536410974693e-03 2.989472292118833252e-01
9.326214771155639496e-05 4.758993337172711752e-05 5.860930167180596321e-09 -1.450952516353964938e-03 2.508419239418699931e-01
9.298084200480766833e-05 4.749629370090744675e-05 5.886488430100226418e-09 -2.219320281500181125e-04 1.613279979214858884e-01
9.265639261159579686e-05 4.670352402285659114e-05 5.952033114770641522e-09 -3.210689542491929060e-03 9.001136526265440807e-02
9.233556017060869992e-05 4.526233058771411271e-05 6.057559115396985694e-09 -7.600148052877342408e-03 2.722891092374020161e-01
9.202623889460519126e-05 4.325739389065167231e-05 6.197696024984581959e-09 -4.677904367349494663e-04 -9.086530650274937670e-02
9.169754644323340842e-05 4.080176044560724551e-05 6.360406411876435122e-09 1.203393707372546473e-03 1.064292969970210834e-01
9.132025807962566312e-05 3.803059859595712418e-05 6.528645605819883593e-09 6.293227495042241770e-03 -2.924572884236447123e-01
9.092056554941386299e-05 3.509422947082844709e-05 6.687017928712361043e-09 5.731176079585953431e-03 -4.145612614616851488e-01
9.058949240225485776e-05 3.214714281915879122e-05 6.829922291932233518e-09 -9.407696436090740022e-03 -3.354595386536125545e-01
9.042237283472929924e-05 2.933102828050562376e-05 6.963663559847681782e-09 -1.017528924460231465e-02 -8.152695245227548071e-02
9.044068544740035845e-05 2.675628277445889062e-05 7.099342120172754960e-09 -5.303115525841839428e-03 1.467777041417690498e-01
9.057586271766836044e-05 2.449040489950182325e-05 7.242297176793978178e-09 7.148505741807253955e-03 3.366562502346042152e-01
9.072522203552777734e-05 2.255798770214892144e-05 7.386530831145094149e-09 9.639514082595557198e-04 4.574742796005892842e-03
9.081319657593132694e-05 2.095009526993180660e-05 7.517056289743339410e-09 5.006804415420340604e-03 -9.205567231359523817e-02
9.081053581324802487e-05 1.963713876921225197e-05 7.617306306520596622e-09 6.329501527318148746e-03 -9.206839151715584535e-02
9.073162967880331667e-05 1.858025896861439368e-05 7.677072937149910433e-09 8.692312968110016413e-03 -1.060847004731506615e-01
9.062993399386232889e-05 1.773930252197733528e-05 7.697497779982800824e-09 2.248345905699444813e-03 -1.245483263031808008e-01
9.056918677564819041e-05 1.707750910031082716e-05 7.690888111532388231e-09 -9.236086890037409347e-03 -1.146848109728573206e-01
9.057037573498919185e-05 1.656304841392149289e-05 7.675194913074229979e-09 -7.325817839554105149e-05 2.900811664408795565e-01
9.059302182106710713e-05 1.616751845282646298e-05 7.666052077944108114e-09 5.536776387763175933e-03 4.046959698963892293e-01
9.058302054634587120e-05 1.586308944832782425e-05 7.670802184758121361e-09 8.831140970149142788e-04 3.428392600690362002e-01
9.053173021143690773e-05 1.562155458237038830e-05 7.687658493044829912e-09 -1.246244068374258163e-03 -2.547800912335773660e-02
9.048014872424856156e-05 1.541715529850851772e-05 7.710277947099181136e-09 -2.281811428416880005e-03 -2.341473060522023530e-01
9.048179590077440738e-05 1.523094190083357708e-05 7.734317333735378614e-09 1.920875759438889219e-03 -4.331220927723045122e-02
9.057552047411082403e-05 1.505241228075218701e-05 7.760370235833699277e-09 -6.195695492997810305e-03 2.110505192954121867e-01
9.077793000689136427e-05 1.487746342828058662e-05 7.791371479283874719e-09 -2.846878968773891572e-03 -1.757149566330671320e-01
9.107682166909695891e-05 1.470566824843560161e-05 7.828608358619116319e-09 -2.867589509499612888e-03 -7.804325255724187116e-02
9.143024048650754949e-05 1.453882185768607341e-05 7.870233922065256694e-09 2.306981272515162829e-03 2.337567449716075885e-01
9.178625636731055078e-05 1.437968710911460978e-05 7.911348321878921266e-09 1.748867736233838954e-03 -3.764636158337353322e-02
9.210921406683150324e-05 1.423049905586640631e-05 7.944041338829839673e-09 1.882808315659234566e-03 -1.235828476320275371e-01
9.238418567079644775e-05 1.409246222151492343e-05 7.958103867839264989e-09 1.887848150613935516e-03 -8.058926557310464034e-02
9.259992109248789849e-05 1.396682284045890942e-05 7.943531160724385189e-09 3.315938138636509436e-03 -3.033060696251546062e-01
9.273782974237207671e-05 1.385678619862497495e-05 7.894769430135729759e-09 6.419982264532775318e-03 -1.511908997138409205e-01
9.278319333266257839e-05 1.376911162491702057e-05 7.815020454879214080e-09 5.543433522677609915e-03 -1.862635013509983395e-01
9.274230387427040596e-05 1.371387242186490440e-05 7.716773967147846633e-09 1.689637386474984737e-04 2.628767857350506887e-01
9.263783398347116404e-05 1.370149129688761239e-05 7.616006334230539179e-09 -6.332987658912436757e-04 1.612465209858680026e-01
9.248017460851271619e-05 1.373854639935787069e-05 7.523535775006747056e-09 -3.327368259310681253e-03 3.595956607042332109e-01
9.224591476768129021e-05 1.382568828694527659e-05 7.441160766448553697e-09 6.407532625722911490e-03 4.194934099072078482e-02
9.189421955607003222e-05 1.395951167349813862e-05 7.366303410407943330e-09 5.520530395223710585e-03 2.296471478296346902e-02
9.141211807448367389e-05 1.413624330687994996e-05 7.300110330980036098e-09 3.668717016672262687e-03 2.978865657238589648e-01
9.084389258031925097e-05 1.435305355766901440e-05 7.250021558041151600e-09 -1.063455037628946442e-03 2.966029545433244152e-01
9.027348007185551342e-05 1.460564696005171693e-05 7.224115788382823574e-09 -1.067185859841224271e-02 2.713446291533863075e-01
8.978027439434087828e-05 1.488545699004466328e-05 7.223823514716146794e-09 2.123863467073938693e-05 8.236252634218743651e-02
8.941322345119043181e-05 1.518056477990140506e-05 7.242493305022982818e-09 -2.379991594786190490e-03 -1.101290664581302536e-01
8.919156954637445236e-05 1.548070193476869965e-05 7.269770601210058113e-09 -4.218093967377267717e-03 -1.413367978899877642e-01
8.910474305050543570e-05 1.578292912563248267e-05 7.295735103564556556e-09 -6.349847075072023728e-03 -1.506902855714855605e-01
8.911111011052590255e-05 1.609460632734254331e-05 7.310866390549822664e-09 3.312329912603662052e-03 -7.819239140953015976e-02
8.916726005980277561e-05 1.643352942330333688e-05 7.304317703991787471e-09 8.647375991930106309e-03 2.419564095722570585e-02
8.927883711156006435e-05 1.682767472678611080e-05 7.265051530198205961e-09 -1.394134640780420042e-03 -4.555777823945597049e-01
8.951136063695652701e-05 1.731609299414239376e-05 7.186415904924421275e-09 -3.303405322736097105e-03 -4.039412211238371242e-01
8.993632845695410016e-05 1.794887247243388362e-05 7.069874892904022450e-09 -2.463449995232736001e-03 -1.508191960082214678e-01
9.056492878089508411e-05 1.878206789460264015e-05 6.923765585799582193e-09 -3.626646198776395380e-03 8.426783778146962334e-02
9.132701878644062577e-05 1.986589659245723024e-05 6.758545413984968262e-09 3.742627977922685645e-03 1.527256347693395355e-01
9.209902686630124403e-05 2.122817052694213983e-05 6.584031025781525181e-09 4.534354922303585056e-03 9.859241549803776650e-02
9.275159640655274542e-05 2.285545444114948625e-05 6.410758641557699006e-09 7.589816568147611520e-03 1.718624178124521507e-01
9.319200792798301594e-05 2.467349825976948528e-05 6.251657409893873700e-09 3.927780789442669729e-03 3.915958442209817036e-01
9.339064883833677634e-05 2.653198438422054741e-05 6.120551883895124459e-09 3.961856465172663988e-03 2.608458675864504528e-01
9.338579577440312047e-05 2.820684478808038525e-05 6.029040876480152817e-09 -2.415302631149085499e-04 3.553122606228953373e-02
9.326239206228356064e-05 2.943552597930853087e-05 5.984497193322397252e-09 -6.079479156940514883e-03 1.466490033693013117e-01
9.311115718616860533e-05 2.998579798774132039e-05 5.989046066563412158e-09 -7.610618030380988941e-03 -2.827447918455661124e-02
9.299006413657107009e-05 2.973365246387278408e-05 6.038860837888104487e-09 -4.251261438248166158e-03 -1.433301802780739820e-01
9.291057012174721923e-05 2.871124161063070288e-05 6.124936304263921469e-09 -2.923704952058292506e-03 -2.060597137613253693e-01
9.285001976255222471e-05 2.709684090805814126e-05 6.236038246127407723e-09 -9.143383547856043236e-04 -1.476100846446826154e-01
9.277246748646957801e-05 2.515156308447663922e-05 6.362125471962201571e-09 1.446962612207780552e-03 -1.457328127082035962e-01
9.264380646001858463e-05 2.313821740698692855e-05 6.496138549328767148e-09 3.741467180740087883e-06 1.097932195552804302e-01
9.244249406904826737e-05 2.126120359417369083e-05 6.634009476260446408e-09 4.635310744015130879e-03 1.495066651487206855e-01
9.217040968709396247e-05 1.964406425698693868e-05 6.774194297775475461e-09 4.935688700010487651e-03 1.677402694961145357e-01
9.185539600085986434e-05 1.833664826402578503e-05 6.916804141443941135e-09 -2.500643753900799737e-03 3.550331102978550035e-01
