S T U q1 q2 q3
1.264913218988172819e-06 9.120482415435337261e-07 5.816938537081424404e-09 -3.932520935043416072e-04 -2.680001501327939906e-01 -2.683934022262983166e-01
1.268908862392053223e-06 9.091762469174810284e-07 5.798621651175026282e-09 -4.082399494381820648e-04 -1.850910590295971048e-01 -1.854992989790352764e-01
1.275799081708193743e-06 9.042658405470016293e-07 5.767305217897329028e-09 -2.913387197000637946e-04 -3.487274227712315877e-01 -3.490187614909316394e-01
1.285890942627542158e-06 8.971686114755084379e-07 5.722043179428949166e-09 -3.015410310355411128e-04 -7.518196766849882806e-02 -7.548350869953436570e-02
1.295999521882066886e-06 8.901704810577075415e-07 5.677412714846548007e-09 -3.121463125270208805e-04 -3.142728756553871960e-01 -3.145850219679142135e-01
1.305608912412880043e-06 8.836184690760133444e-07 5.635626838909274984e-09 -3.730995052351384483e-04 -5.146365108175423586e-01 -5.150096103227774780e-01
1.316106288835964270e-06 8.765703711435123582e-07 5.590676931896633478e-09 -4.169574831093328382e-04 -1.552728737290571814e-01 -1.556898312121665073e-01
1.324976270281924453e-06 8.707021136008764079e-07 5.553250080989647129e-09 -4.791829556589424777e-04 1.820913676469704257e-01 1.816121846913114901e-01
1.333312680474911309e-06 8.652580854364384859e-07 5.518528383225054154e-09 -3.758372939303596116e-04 6.971820105121313560e-01 6.968061732182010415e-01
1.334333961663028095e-06 8.646172387830696865e-07 5.514119781180795602e-09 -5.438063291785741327e-04 8.390991777643073135e-01 8.385553714351287047e-01
1.335139383025932511e-06 8.641172959341857216e-07 5.510606819384553386e-09 -5.935531522939484217e-04 6.192822776722106681e-01 6.186887245199167440e-01
1.328270024250392630e-06 8.685862776612361829e-07 5.539105510748663356e-09 -6.953276809156180849e-04 7.629090418930850603e-01 7.622137142121694353e-01
1.288566986124452356e-06 8.953531282493261050e-07 5.709767544392142961e-09 -7.198340267452960073e-04 1.353272688078149599e+00 1.352552854051404241e+00
1.250409118327187825e-06 9.226823724694869395e-07 5.883996504396627569e-09 -7.781514017734629529e-04 1.995272686048185307e+00 1.994494534646411799e+00
1.210949879355571420e-06 9.536874995294810816e-07 6.081628158204512550e-09 -6.070727120874794269e-04 1.754272680699784814e+00 1.753665607987697328e+00
1.175821098968602202e-06 9.880845390282828985e-07 6.300828443212520233e-09 -4.530707431393780210e-04 2.603818119873912096e+00 2.603365049130772935e+00
1.148569909295893286e-06 1.021594643727018582e-06 6.514386589029309951e-09 3.905491551473719639e-03 1.805457050471527936e+00 1.809362542023001730e+00
